x,y,z
-7.660018,-5.945983,28.205329
-7.488614,-5.870795,27.908650
-7.326832,-5.818928,27.604060
-7.176042,-5.789749,27.294295
-7.037413,-5.782493,26.981922
-6.911921,-5.796314,26.669342
-6.800360,-5.830325,26.358796
-6.703357,-5.883630,26.052378
-6.621384,-5.955350,25.752049
-6.554780,-6.044642,25.459654
-6.503767,-6.150709,25.176943
-6.468461,-6.272807,24.905586
-6.448895,-6.410240,24.647191
-6.445030,-6.562357,24.403322
-6.456763,-6.728540,24.175513
-6.483940,-6.908193,23.965278
-6.526366,-7.100720,23.774127
-6.583801,-7.305509,23.603569
-6.655972,-7.521906,23.455121
-6.742565,-7.749193,23.330307
-6.843228,-7.986558,23.230660
-6.957561,-8.233069,23.157714
-7.085112,-8.487643,23.112996
-7.225365,-8.749017,23.098008
-7.377730,-9.015713,23.114210
-7.541528,-9.286017,23.162986
-7.715977,-9.557941,23.245614
-7.900174,-9.829209,23.363219
-8.093077,-10.097231,23.516725
-8.293492,-10.359093,23.706789
-8.500053,-10.611560,23.933738
-8.711203,-10.851078,24.197493
-8.925191,-11.073812,24.497486
-9.140053,-11.275680,24.832579
-9.353616,-11.452427,25.200980
-9.563497,-11.599712,25.600170
-9.767118,-11.713223,26.026837
-9.961729,-11.788812,26.476832
-10.144437,-11.822657,26.945152
-10.312259,-11.811439,27.425957
-10.462177,-11.752522,27.912624
-10.591211,-11.644138,28.397857
-10.696504,-11.485558,28.873836
-10.775409,-11.277233,29.332421
-10.825592,-11.020887,29.765391
-10.845121,-10.719564,30.164723
-10.832566,-10.377601,30.522880
-10.787069,-10.000533,30.833097
-10.708416,-9.594919,31.089646
-10.597066,-9.168118,31.288052
-10.454171,-8.728000,31.425256
-10.281554,-8.282638,31.499689
-10.081662,-7.839989,31.511281
-9.857495,-7.407593,31.461382
-9.612505,-6.992312,31.352614
-9.350485,-6.600119,31.188681
-9.075449,-6.235960,30.974126
-8.791500,-5.903685,30.714091
-8.502718,-5.606039,30.414071
-8.213051,-5.344717,30.079695
-7.926217,-5.120464,29.716534
-7.645642,-4.933203,29.329952
-7.374398,-4.782187,28.924995
-7.115177,-4.666153,28.506319
-6.870274,-4.583466,28.078156
-6.641594,-4.532262,27.644302
-6.430660,-4.510563,27.208135
-6.238651,-4.516379,26.772643
-6.066424,-4.547786,26.340467
-5.914560,-4.602983,25.913943
-5.783402,-4.680334,25.495150
-5.673095,-4.778396,25.085962
-5.583625,-4.895928,24.688086
-5.514856,-5.031894,24.303108
-5.466559,-5.185453,23.932526
-5.438449,-5.355949,23.577792
-5.430199,-5.542890,23.240331
-5.441468,-5.745920,22.921579
-5.471913,-5.964802,22.622999
-5.521202,-6.199378,22.346108
-5.589020,-6.449547,22.092492
-5.675072,-6.715224,21.863825
-5.779088,-6.996304,21.661884
-5.900809,-7.292626,21.488556
-6.039991,-7.603928,21.345852
-6.196385,-7.929798,21.235906
-6.369726,-8.269630,21.160976
-6.559716,-8.622560,21.123436
-6.766001,-8.987418,21.125760
-6.988142,-9.362655,21.170495
-7.225594,-9.746284,21.260224
-7.477663,-10.135810,21.397511
-7.743477,-10.528164,21.584833
-8.021946,-10.919639,21.824483
-8.311715,-11.305839,22.118465
-8.611128,-11.681637,22.468348
-8.918179,-12.041159,22.875113
-9.230477,-12.377794,23.338962
-9.545208,-12.684252,23.859119
-9.859113,-12.952665,24.433614
-10.168468,-13.174752,25.059069
-10.469096,-13.342052,25.730497
-10.756392,-13.446228,26.441143
-11.025376,-13.479443,27.182375
-11.270782,-13.434795,27.943671
-11.487184,-13.306795,28.712713
-11.669145,-13.091857,29.475617
-11.811416,-12.788746,30.217308
-11.909149,-12.398963,30.922045
-11.958130,-11.926983,31.574068
-11.955016,-11.380322,32.158337
-11.897546,-10.769389,32.661301
-11.784731,-10.107114,33.071626
-11.616969,-9.408366,33.380812
-11.396109,-8.689195,33.583624
-11.125417,-7.965987,33.678291
-10.809474,-7.254594,33.666452
-10.453986,-6.569534,33.552863
-10.065541,-5.923343,33.344899
-9.651321,-5.326117,33.051918
-9.218801,-4.785279,32.684574
-8.775448,-4.305564,32.254131
-8.328460,-3.889190,31.771853
-7.884533,-3.536160,31.248513
-7.449696,-3.244669,30.694029
-7.029193,-3.011525,30.117240
-6.627426,-2.832585,29.525799
-6.247942,-2.703138,28.926172
-5.893462,-2.618240,28.323698
-5.565940,-2.572980,27.722704
-5.266644,-2.562685,27.126643
-4.996248,-2.583054,26.538233
-4.754928,-2.630257,25.959603
-4.542461,-2.700974,25.392414
-4.358313,-2.792413,24.837973
-4.201723,-2.902300,24.297329
-4.071780,-3.028853,23.771347
-3.967488,-3.170746,23.260773
-3.887813,-3.327067,22.766284
-3.831739,-3.497273,22.288534
-3.798292,-3.681149,21.828179
-3.786578,-3.878761,21.385915
-3.795796,-4.090421,20.962496
-3.825259,-4.316646,20.558761
-3.874397,-4.558126,20.175650
-3.942770,-4.815691,19.814232
-4.030062,-5.090281,19.475725
-4.136084,-5.382911,19.161513
-4.260767,-5.694649,18.873181
-4.404155,-6.026575,18.612532
-4.566397,-6.379748,18.381618
-4.747732,-6.755164,18.182766
-4.948476,-7.153709,18.018609
-5.168999,-7.576098,17.892113
-5.409709,-8.022814,17.806598
-5.671019,-8.494019,17.765766
-5.953319,-8.989464,17.773710
-6.256934,-9.508373,17.834916
-6.582078,-10.049312,17.954251
-6.928801,-10.610038,18.136924
-7.296925,-11.187331,18.388422
-7.685965,-11.776807,18.714395
-8.095050,-12.372727,19.120506
-8.522817,-12.967800,19.612204
-8.967316,-13.552998,20.194434
-9.425884,-14.117418,20.871255
-9.895037,-14.648191,21.645380
-10.370353,-15.130501,22.517614
-10.846367,-15.547739,23.486230
-11.316505,-15.881841,24.546296
-11.773038,-16.113862,25.688997
-12.207121,-16.224798,26.901048
-12.608888,-16.196701,28.164268
-12.967670,-16.014021,29.455445
-13.272305,-15.665144,30.746611
-13.511589,-15.143954,32.005827
-13.674825,-14.451263,33.198527
-13.752469,-13.595861,34.289418
-13.736808,-12.594952,35.244800
-13.622623,-11.473798,36.035083
-13.407740,-10.264471,36.637180
-13.093413,-9.003776,37.036422
-12.684449,-7.730562,37.227686
-12.189061,-6.482775,37.215527
-11.618432,-5.294661,37.013302
-10.986055,-4.194510,36.641437
-10.306901,-3.203212,36.125144
-9.596532,-2.333729,35.491958
-8.870252,-1.591424,34.769463
-8.142369,-0.975041,33.983441
-7.425636,-0.478097,33.156607
-6.730882,-0.090405,32.307933
-6.066834,0.200461,31.452473
-5.440105,0.407912,30.601579
-4.855303,0.545361,29.763346
-4.315237,0.625524,28.943178
-3.821161,0.659969,28.144367
-3.373048,0.658885,27.368632
-2.969854,0.631000,26.616577
-2.609769,0.583605,25.888062
-2.290432,0.522652,25.182483
-2.009123,0.452892,24.498979
-1.762922,0.378023,23.836574
-1.548827,0.300845,23.194268
-1.363860,0.223404,22.571094
-1.205134,0.147127,21.966151
-1.069907,0.072940,21.378614
-0.955623,0.001368,20.807738
-0.859924,-0.067376,20.252851
-0.780669,-0.133322,19.713355
-0.715934,-0.196680,19.188706
-0.664009,-0.257797,18.678415
-0.623388,-0.317115,18.182036
-0.592760,-0.375148,17.699159
-0.570999,-0.432455,17.229405
-0.557145,-0.489631,16.772423
-0.550393,-0.547288,16.327887
-0.550083,-0.606058,15.895489
-0.555680,-0.666582,15.474943
-0.566770,-0.729516,15.065982
-0.583045,-0.795527,14.668357
-0.604293,-0.865301,14.281839
-0.630394,-0.939546,13.906219
-0.661309,-1.018997,13.541309
-0.697078,-1.104423,13.186946
-0.737812,-1.196638,12.842993
-0.783695,-1.296502,12.509342
-0.834976,-1.404936,12.185920
-0.891972,-1.522930,11.872693
-0.955068,-1.651552,11.569672
-1.024716,-1.791957,11.276921
-1.101440,-1.945402,10.994566
-1.185836,-2.113252,10.722805
-1.278578,-2.296999,10.461923
-1.380420,-2.498267,10.212307
-1.492205,-2.718829,9.974466
-1.614867,-2.960619,9.749050
-1.749442,-3.225741,9.536886
-1.897072,-3.516486,9.339001
-2.059014,-3.835333,9.156672
-2.236646,-4.184967,8.991464
-2.431478,-4.568271,8.845294
-2.645157,-4.988330,8.720496
-2.879474,-5.448420,8.619899
-3.136369,-5.951981,8.546921
-3.417930,-6.502582,8.505679
-3.726395,-7.103858,8.501115
-4.064142,-7.759425,8.539136
-4.433670,-8.472748,8.626780
-4.837578,-9.246965,8.772386
-5.278516,-10.084646,8.985785
-5.759129,-10.987468,9.278483
-6.281963,-11.955790,9.663840
-6.849346,-12.988103,10.157196
-7.463222,-14.080337,10.775937
-8.124933,-15.225004,11.539426
-8.834940,-16.410164,12.468729
-9.592463,-17.618241,13.586058
-10.395040,-18.824711,14.913786
-11.238007,-19.996781,16.472921
-12.113885,-21.092227,18.280883
-13.011719,-22.058667,20.348481
-13.916414,-22.833675,22.676067
-14.808140,-23.346239,25.249000
-15.661950,-23.520148,28.032837
-16.447770,-23.279804,30.969009
-17.130973,-22.558670,33.972177
-17.673743,-21.309991,36.930772
-18.037368,-19.518490,39.712224
-18.185480,-17.210728,42.173853
-18.088005,-14.461037,44.179071
-17.725308,-11.389956,45.616675
-17.091773,-8.153446,46.419135
-16.197940,-4.923755,46.574860
-15.070522,-1.865773,46.130411
-13.750047,0.885232,45.181448
-12.286519,3.238837,43.854890
-10.733983,5.154463,42.287486
-9.145139,6.636535,40.606540
-7.566971,7.723055,38.916779
-6.037969,8.471894,37.294597
-4.586982,8.948380,35.788544
-3.233446,9.216155,34.423722
-1.988486,9.331701,33.207757
-0.856467,9.341940,32.136657
0.163373,9.283949,31.199669
1.075431,9.185882,30.382845
1.886476,9.068398,29.671424
2.604668,8.946183,29.051259
3.238820,8.829339,28.509577
3.797872,8.724541,28.035288
4.290539,8.635956,27.619027
4.725080,8.565942,27.253049
5.109166,8.515577,26.931049
5.449808,8.485035,26.647962
5.753330,8.473868,26.399768
6.025384,8.481196,26.183304
6.270965,8.505847,25.996107
6.494454,8.546452,25.836276
6.699653,8.601510,25.702354
6.889839,8.669429,25.593230
7.067798,8.748557,25.508053
7.235874,8.837198,25.446169
7.396006,8.933618,25.407053
7.549767,9.036056,25.390262
7.698396,9.142724,25.395390
7.842829,9.251810,25.422023
7.983727,9.361479,25.469706
8.121502,9.469876,25.537908
8.256340,9.575136,25.625994
8.388219,9.675390,25.733190
8.516936,9.768782,25.858564
8.642121,9.853478,26.001003
8.763257,9.927699,26.159193
8.879701,9.989737,26.331604
8.990705,10.037988,26.516487
9.095433,10.070987,26.711866
9.192988,10.087438,26.915550
9.282433,10.086257,27.125139
9.362816,10.066603,27.338052
9.433194,10.027914,27.551555
9.492666,9.969937,27.762799
9.540393,9.892755,27.968871
9.575630,9.796797,28.166842
9.597746,9.682853,28.353831
9.606257,9.552065,28.527065
9.600838,9.405913,28.683939
9.581345,9.246190,28.822080
9.547830,9.074962,28.939401
9.500543,8.894520,29.034145
9.439941,8.707325,29.104929
9.366679,8.515947,29.150764
9.281606,8.322999,29.171072
9.185745,8.131075,29.165684
9.080278,7.942687,29.134833
8.966519,7.760215,29.079122
8.845889,7.585853,28.999500
8.719885,7.421580,28.897216
8.590055,7.269128,28.773777
8.457962,7.129969,28.630898
8.325162,7.005308,28.470457
8.193177,6.896088,28.294448
8.063468,6.803003,28.104938
7.937422,6.726511,27.904031
7.816331,6.666863,27.693835
7.701384,6.624126,27.476437
7.593658,6.598206,27.253882
7.494113,6.588882,27.028157
7.403590,6.595824,26.801184
7.322813,6.618621,26.574813
7.252394,6.656798,26.350821
7.192834,6.709835,26.130910
7.144534,6.777178,25.916713
7.107799,6.858247,25.709798
7.082844,6.952448,25.511674
7.069804,7.059167,25.323794
7.068740,7.177778,25.147562
7.079644,7.307632,24.984339
7.102443,7.448054,24.835444
7.137004,7.598334,24.702159
7.183137,7.757718,24.585728
7.240595,7.925392,24.487356
7.309075,8.100475,24.408206
7.388215,8.281997,24.349390
7.477593,8.468892,24.311965
7.576723,8.659979,24.296915
7.685048,8.853952,24.305140
7.801939,9.049364,24.337433
7.926681,9.244622,24.394461
8.058475,9.437975,24.476733
8.196425,9.627517,24.584577
8.339534,9.811184,24.718101
8.486699,9.986767,24.877159
8.636706,10.151926,25.061315
8.788228,10.304212,25.269805
8.939827,10.441106,25.501501
9.089954,10.560056,25.754878
9.236965,10.658536,26.027985
9.379122,10.734105,26.318431
9.514620,10.784481,26.623371
9.641606,10.807617,26.939517
9.758207,10.801788,27.263158
9.862565,10.765673,27.590201
9.952876,10.698433,27.916234
10.027432,10.599786,28.236603
10.084667,10.470063,28.546513
10.123207,10.310248,28.841144
10.141911,10.121995,29.115774
10.139919,9.907614,29.365917
10.116689,9.670035,29.587450
10.072023,9.412737,29.776739
10.006095,9.139656,29.930746
9.919451,8.855068,30.047115
9.813013,8.563454,30.124233
9.688057,8.269369,30.161253
9.546188,7.977292,30.158094
9.389298,7.691503,30.115405
9.219519,7.415966,30.034506
9.039164,7.154235,29.917302
8.850671,6.909385,29.766190
8.656542,6.683971,29.583952
8.459285,6.480016,29.373648
8.261358,6.299015,29.138513
8.065124,6.141968,28.881870
7.872808,6.009424,28.607045
7.686470,5.901539,28.317300
7.507977,5.818134,28.015792
7.338992,5.758767,27.705529
7.180970,5.722791,27.389350
7.035152,5.709413,27.069919
6.902578,5.717752,26.749721
6.784095,5.746876,26.431067
6.680374,5.795845,26.116112
6.591921,5.863737,25.806867
6.519102,5.949669,25.505216
6.462159,6.052810,25.212942
6.421224,6.172386,24.931739
6.396340,6.307682,24.663236
6.387475,6.458036,24.409010
6.394531,6.622829,24.170609
6.417361,6.801473,23.949558
6.455772,6.993389,23.747378
6.509534,7.197995,23.565592
6.578380,7.414674,23.405732
6.662009,7.642756,23.269345
6.760084,7.881485,23.157990
6.872224,8.129994,23.073239
6.998001,8.387272,23.016664
7.136928,8.652134,22.989827
7.288449,8.923185,22.994262
7.451922,9.198793,23.031443
7.626609,9.477059,23.102758
7.811654,9.755781,23.209463
8.006067,10.032444,23.352632
8.208705,10.304191,23.533099
8.418253,10.567823,23.751391
8.633210,10.819804,24.007646
8.851870,11.056274,24.301539
9.072310,11.273094,24.632185
9.292389,11.465902,24.998057
9.509740,11.630195,25.396898
9.721785,11.761442,25.825649
9.925751,11.855213,26.280387
10.118697,11.907345,26.756295
10.297562,11.914119,27.247662
10.459218,11.872450,27.747922
10.600541,11.780091,28.249743
10.718496,11.635816,28.745170
10.810228,11.439587,29.225816
10.873164,11.192677,29.683106
10.905115,10.897744,30.108555
10.904378,10.558826,30.494072
10.869823,10.181274,30.832271
10.800968,9.771599,31.116763
10.698031,9.337242,31.342410
10.561952,8.886298,31.505514
10.394387,8.427184,31.603933
10.197666,7.968306,31.637116
9.974730,7.517722,31.606041
9.729029,7.082852,31.513085
9.464412,6.670234,31.361829
9.184994,6.285354,31.156812
8.895030,5.932548,30.903273
8.598782,5.614975,30.606888
8.300401,5.334665,30.273523
8.003827,5.092607,29.909028
7.712705,4.888885,29.519057
7.430323,4.722836,29.108948
7.159575,4.593209,28.683631
6.902938,4.498332,28.247589
6.662477,4.436258,27.804837
6.439856,4.404898,27.358939
6.236360,4.402132,26.913036
6.052937,4.425898,26.469888
5.890233,4.474256,26.031921
5.748635,4.545438,25.601281
5.628316,4.637877,25.179881
5.529272,4.750223,24.769452
5.451367,4.881347,24.371586
5.394365,5.030332,23.987777
5.357962,5.196462,23.619457
5.341812,5.379205,23.268029
5.345551,5.578186,22.934896
5.368814,5.793162,22.621483
5.411249,6.023993,22.329268
5.472524,6.270611,22.059794
5.552332,6.532984,21.814693
5.650397,6.811083,21.595701
5.766466,7.104840,21.404669
5.900303,7.414109,21.243576
6.051684,7.738618,21.114536
6.220377,8.077918,21.019798
6.406131,8.431334,20.961747
6.608652,8.797900,20.942890
6.827576,9.176301,20.965835
7.062449,9.564801,21.033265
7.312684,9.961175,21.147887
7.577533,10.362637,21.312373
7.856044,10.765767,21.529275
8.147016,11.166453,21.800924
8.448960,11.559828,22.129299
8.760046,11.940243,22.515870
9.078066,12.301253,22.961417
9.400385,12.635646,23.465829
9.723911,12.935519,24.027873
10.045072,13.192410,24.644968
10.359806,13.397501,25.312956
10.663575,13.541899,26.025899
10.951407,13.616990,26.775925
11.217966,13.614873,27.553152
11.457656,13.528852,28.345714
11.664776,13.353953,29.139917
11.833694,13.087444,29.920561
11.959069,12.729296,30.671408
12.036091,12.282528,31.375809
12.060735,11.753387,32.017457
12.030000,11.151318,32.581203
11.942132,10.488687,33.053875
11.796788,9.780259,33.425011
11.595135,9.042480,33.687434
11.339869,8.292589,33.837590
11.035141,7.547688,33.875623
10.686396,6.823828,33.805171
10.300139,6.135226,33.632921
9.883648,5.493675,33.367980
9.444651,4.908186,33.021143
8.991004,4.384875,32.604140
8.530391,3.927068,32.128941
8.070059,3.535583,31.607163
7.616611,3.209127,31.049629
7.175863,2.944757,30.466066
6.752752,2.738348,29.864949
6.351312,2.585029,29.253464
5.974684,2.479567,28.637555
5.625172,2.416680,28.022033
5.304323,2.391274,27.410721
5.013018,2.398618,26.806610
4.751578,2.434457,26.212010
4.519866,2.495070,25.628698
4.317386,2.577299,25.058040
4.143377,2.678542,24.501097
3.996894,2.796729,23.958717
3.876877,2.930287,23.431600
3.782218,3.078096,22.920361
3.711806,3.239438,22.425572
3.664569,3.413956,21.947798
3.639508,3.601603,21.487630
3.635717,3.802605,21.045707
3.652406,4.017418,20.622741
3.688907,4.246691,20.219533
3.744686,4.491238,19.837002
3.819341,4.752005,19.476198
3.912607,5.030038,19.138328
4.024350,5.326460,18.824778
4.154561,5.642438,18.537140
4.303349,5.979154,18.277235
4.470929,6.337767,18.047145
4.657613,6.719374,17.849245
4.863789,7.124964,17.686228
5.089907,7.555354,17.561138
5.336451,8.011129,17.477402
5.603919,8.492551,17.438848
5.892782,8.999464,17.449728
6.203451,9.531174,17.514720
6.536223,10.086311,17.638923
